Numero Ticket;Tipo de caso;Categoria;Tipo;Item;Resumen;Matri;Ubicacion;Numero Telefonico;Indicador Vip;Region;Service Desk;Modo de reporte;Estado;Fecha Creacion;Fecha Termino;Fecha Cierre;Prioridad;Grupos asignado;Grupo creador
WO0000004318937;R;MOBILIARIO;INST. ELECTRICAS;PUNTO / CABLE DE RED;REVISAR;S89215;AREQUIPA - 215000;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-07;2022-08-08;2022-08-08;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004319976;R;MOBILIARIO;ATM;CERRADURA;REEMPLAZAR;S09528;TOTTUS GUIPOR - 191147;###;1;Lim1Reg5;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-08;2022-08-08;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004318454;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;S02982;LOS RUISEÑORES - 191115;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-13;2022-08-13;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004320121;R;MOBILIARIO;LUMINARIAS;FOCO AHORRADOR;CAMBIAR;S02982;LOS RUISEÑORES - 191115;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-13;2022-08-13;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004318303;R;MOBILIARIO;LUMINARIAS;FOCO AHORRADOR;CAMBIAR;S01707;MEGA PLAZA - 191010;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-07;2022-08-07;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004319479;R;MOBILIARIO;IMAGEN;SEÑALETICA INTERNA;REPONER;S49774;NAYLAMP - 191143;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004319315;R;MOBILIARIO;MOBILIARIO;SILLAS;LIMPIAR;U15050;SAN JUAN DE LURIGANCHO - 191017;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-13;2022-08-13;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004320262;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;REVISAR;S03349;SAN CAMILO - 215006;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-07;2022-08-09;2022-08-09;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004320860;R;MOBILIARIO;INST. SANITARIAS;BOMBAS DE AGUA;REVISAR;S28221;C.C. MULTIPLAZA - 191077;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004320857;R;MOBILIARIO;INST. ELECTRICAS;TABLERO ELECTRICO;REVISAR;S28221;C.C. MULTIPLAZA - 191077;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004320853;R;MOBILIARIO;INST. ELECTRICAS;TABLERO ELECTRICO;REVISAR;S28221;C.C. MULTIPLAZA - 191077;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-14;2022-08-14;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004318966;R;MOBILIARIO;INST. ELECTRICAS;CORTO CIRCUITO;REVISAR;E21867;VENEZUELA - 191026;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-07;2022-08-07;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004319320;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;APERTURAR;S01108;NARANJAL - 191141;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-07;2022-08-07;2022-08-07;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004319534;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;JAUREGUI - 405005;##;1;Prov1RegNorCh;Zona Norte;NULL;Terminado;2022-08-07;2022-08-10;;1;MANTENIMIENTO PROV 2 - SUR;CENTRASCAN
WO0000004320609;R;MISCELANEO;INDECI;PRE INDECI;PRE REGULATORIO;NULL;BUSTAMANTE Y RIVERO - 215010;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-07;2022-09-26;2022-09-26;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004320104;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;CANTO GRANDE - 191096;##;1;NULL;Zona Centro;NULL;Terminado;2022-08-07;2022-08-16;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004324169;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S26134;SOCABAYA - 215017;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-08;2022-08-12;2022-08-12;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004322163;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;U21886;UMACOLLO - 215009;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-08;2022-08-19;2022-08-19;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004322159;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;U21886;UMACOLLO - 215009;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-08;2022-08-19;2022-08-19;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004322136;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S00050;CUSCO - 285000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-08;2022-08-12;2022-08-12;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004324831;R;MOBILIARIO;EQUIPO;LAMPARA DE EMERGENCIA;REPARAR;S28729;MESA REDONDA - 191069;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-10;2022-08-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004324786;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;S28729;MESA REDONDA - 191069;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004321885;R;MOBILIARIO;CAJAS DE SEGURIDAD;BOVEDA;REPARAR;S02370;ZARATE - 191097;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-08;2022-08-08;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322711;R;MOBILIARIO;IMAGEN;PORTA AFICHES;REPARAR;S16596;PLAZA CIVICA VENTANILLA - 192026;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322515;R;MOBILIARIO;SUMINISTROS;DISPENSADOR DE JABON LIQUIDO;REPARAR;S01123;URB SAN FELIPE COMAS - 191053;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004321985;R;MOBILIARIO;MOBILIARIO;SILLAS;REPARAR;NULL;PLAZA CIVICA VENTANILLA - 192026;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004324676;R;MOBILIARIO;EDIFICIO;REJAS;REPARAR;U17066;TACNA - 540000;###;1;Prov2RegSur1;Zona Norte;Web HD;Cerrado;2022-08-08;2022-08-19;2022-08-19;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004324744;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA PULMON;REPARAR;U17066;TACNA - 540000;###;1;Prov2RegSur1;Zona Norte;Web HD;Cerrado;2022-08-08;2022-08-15;2022-08-15;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004323486;R;MOBILIARIO;SUMINISTROS;DISPENSADOR DE JABON LIQUIDO;REPARAR;S02215;LAS LOMAS - 191055;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-08-08;2022-08-09;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322889;R;MOBILIARIO;DISP. DE SEGURIDAD;CONTACTO MAGNETICO;REPARAR;U21904;SANTA ANITA - 191052;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-08-08;2022-08-09;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322822;R;MOBILIARIO;INST. SANITARIAS;TUBERIA DE AGUA;REPARAR;S01193;ICA - 380000;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-08-08;2022-08-16;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004324704;R;MOBILIARIO;IMAGEN;PORTA AFICHES;REPARAR;S26141;JACOBO HUNTER - 215022;###;1;NULL;Zona Norte;Web HD;Terminado;2022-08-08;2022-08-21;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004323519;R;MOBILIARIO;EQUIPO;DETECTOR DE BILLETES;REPARAR;S02215;LAS LOMAS - 191055;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004323399;R;MOBILIARIO;MOBILIARIO;ESCRITORIO;REPARAR;S02215;LAS LOMAS - 191055;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004323042;R;MOBILIARIO;EDIFICIO;CORTINAS/PERSIANAS/ROLLERS;REPARAR;S25183;ICA - 380000;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-12;2022-08-12;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004323791;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;REEMPLAZAR;S23165;LARAPA - 285005;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-08-08;2022-08-12;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004322080;R;MOBILIARIO;AUDIO Y VIDEO;SISTEMA DE VIDEO;REPARACION;S28116;SAN MARCOS - 192081;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-08-08;2022-08-08;;2;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004321858;R;MOBILIARIO;IMAGEN;IMANTADO;CONFECCIONAR;S88910;ICA - 380000;##;1;NULL;Zona Centro;Web HD;Rechazado;2022-08-08;2022-08-09;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004323510;R;MOBILIARIO;IMAGEN;VINIL;REPONER;S51050;CERRO COLORADO - 215013;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-08;2022-08-08;2022-08-08;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004321891;R;MOBILIARIO;IMAGEN;STICKER;REPONER;S28327;SIGLO XX - 215015;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-08;2022-08-13;2022-08-13;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004323993;R;MOBILIARIO;ATM;ATM;RETIRAR;S86826;CANTO GRANDE - 191096;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-14;2022-08-14;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004323786;R;MOBILIARIO;EDIFICIO;TECHO /BALDOSAS FILTRACION;CAMBIAR;S49468;VITARTE - 191043;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-10;2022-08-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004323194;R;MOBILIARIO;EDIFICIO;TECHO /BALDOSAS;CAMBIAR;S46159;PLAZA LIMA NORTE - 191058;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-15;2022-08-15;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004324623;R;MOBILIARIO;IMAGEN;VINIL;REPONER;E14796;CONSTRUCTORES - 193005;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322760;R;MOBILIARIO;IMAGEN;STICKER;REPONER;S16596;PLAZA CIVICA VENTANILLA - 192026;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004323138;R;MOBILIARIO;IMAGEN;IMANTADO;CONFECCIONAR;S37661;EMANCIPACION - 191054;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-08;2022-08-08;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322005;R;MOBILIARIO;CAJAS DE SEGURIDAD;BOVEDA;APERTURAR;E21867;VENEZUELA - 191026;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004323813;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;S23165;LARAPA - 285005;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-08;2022-08-13;2022-08-13;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004323478;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;REVISAR;S02215;LAS LOMAS - 191055;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322680;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;REVISAR;U17122;HUAYCAN - 191085;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322600;R;MOBILIARIO;INST. ELECTRICAS;CORTE DE ENERGIA;REVISAR;S28729;MESA REDONDA - 191069;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-08;2022-08-08;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322023;R;MOBILIARIO;INST. ELECTRICAS;TOMACORRIENTES;REVISAR;E19357;LA PLANICIE - 193045;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-10;2022-08-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322067;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;APERTURAR;U19219;EMANCIPACION - 191054;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-14;2022-08-14;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322031;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;REEMPLAZAR;E19357;LA PLANICIE - 193045;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-10;2022-08-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004324776;R;MOBILIARIO;CERRAJERIA;CREDENZA CERRADURA;REEMPLAZAR;S28221;C.C. MULTIPLAZA - 191077;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004323953;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;REEMPLAZAR;S10032;PUENTE PIEDRA - 191035;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322885;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;REEMPLAZAR;U21904;SANTA ANITA - 191052;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004322485;R;MOBILIARIO;CERRAJERIA;LONCHERA  CERRADURA;REEMPLAZAR;S01123;URB SAN FELIPE COMAS - 191053;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-08;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004324851;R;MOBILIARIO;MOBILIARIO;MUEBLE;CAMBIO DE CHAPA;USRMCAJAUT;LA NEGRITA - 215004;NULL;1;Prov2RegSur1;Zona Norte;NULL;Terminado;2022-08-08;2022-08-14;;3;MANTENIMIENTO PROV 2 - SUR;CENTRO DE MONITOREO - CAJEROS AUTOMATICOS
WO0000004326270;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S43873;MERCADO DE PRODUCTORES - 191061;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-08-09;2022-08-09;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004325373;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S13342;CHOSICA - 191075;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-08-09;2022-08-09;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004326868;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S01540;CERRO COLORADO - 215013;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-08-09;2022-08-12;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004328185;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S10032;PUENTE PIEDRA - 191035;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004326621;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S43873;MERCADO DE PRODUCTORES - 191061;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-14;2022-08-14;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004326128;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S13342;CHOSICA - 191075;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004326124;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S13342;CHOSICA - 191075;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004325555;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S37665;CANTO GRANDE - 191096;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004326616;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;U22389;C.C. MULTIPLAZA - 191077;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004325929;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S47159;NAYLAMP - 191143;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-17;2022-08-17;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004328251;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;S13342;CHOSICA - 191075;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-27;2022-08-27;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004328183;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;S09479;ROSA TORO - 193022;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-12;2022-08-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004325711;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;S03594;LA RAMBLA BRASIL - 191166;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-16;2022-08-16;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004326943;R;MOBILIARIO;SERVICIOS HIGIENICOS;LAVATORIO;REPARAR;S43424;URB SAN FELIPE COMAS - 191053;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004326683;R;MOBILIARIO;SUMINISTROS;DISPENSADOR DE PAPEL HIGIENICO;REPARAR;S43424;URB SAN FELIPE COMAS - 191053;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-09;2022-08-09;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004328186;R;MOBILIARIO;INST. SANITARIAS;TUBERIA DE DESAGUE;REPARAR;U21034;PARQUE INDUSTRIAL (AREQUIPA) - 215005;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-09;2022-08-10;2022-08-10;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004325925;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA PULMON;REPARAR;U17698;PARCONA - 380007;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-09;2022-08-09;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004325809;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;E18925;LA CULTURA - 285006;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-09;2022-09-05;2022-09-05;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004325463;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;S37942;JAUREGUI - 405005;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-09;2022-08-23;2022-08-23;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004325662;R;MOBILIARIO;AUDIO Y VIDEO;TV;REPARAR;S49765;MALL AVENTURA PLAZA SANTA ANITA - 191118;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-12;2022-08-12;2;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004326601;R;MOBILIARIO;EDIFICIO;CORTINAS/PERSIANAS/ROLLERS;REPARAR;NULL;REAL PLAZA CUSCO - 285011;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-09;2022-08-17;2022-08-17;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004326537;R;MOBILIARIO;MOBILIARIO;CAJONERA;REPARAR;NULL;NICOLAS AYLLON - 191027;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-13;2022-08-13;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004327498;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;S01512;URUBAMBA - 285009;###;1;Prov2RegSur2;Zona Norte;Web HD;Cerrado;2022-08-09;2022-08-31;2022-08-31;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004326104;R;MOBILIARIO;DISP. DE SEGURIDAD;PULSADOR INALAMBRICO;REPARAR;E18334;MOQUEGUA - 430000;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-08-09;2022-08-09;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004328351;R;MOBILIARIO;MOBILIARIO;COCHES;REPARAR;S37665;CANTO GRANDE - 191096;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-15;2022-08-15;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004327777;R;MOBILIARIO;MOBILIARIO;PALOMAR;REPARAR;U22389;C.C. MULTIPLAZA - 191077;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-29;2022-08-29;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004325094;R;MOBILIARIO;MOBILIARIO;TACHO;REPARAR;S02982;LOS RUISEÑORES - 191115;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-13;2022-08-13;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004327055;R;MOBILIARIO;EDIFICIO;PUERTA/MAMPARA MANIJA;REPARAR;S46157;MALL AVENTURA PLAZA SANTA ANITA - 191118;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-17;2022-08-17;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004325599;R;MOBILIARIO;EDIFICIO;ZOCALO;REPARAR;S03594;LA RAMBLA BRASIL - 191166;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-22;2022-08-22;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004327551;R;MOBILIARIO;DISP. DE SEGURIDAD;PANEL DE ALARMAS;REPARAR;S13832;CENTRO CIVICO - 191105;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-10;2022-08-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004328327;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;DUPLICADO DE LLAVE;E18334;MOQUEGUA - 430000;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-08-09;2022-08-13;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004325431;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;REEMPLAZAR;S13342;CHOSICA - 191075;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-08-09;2022-08-12;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004328028;R;MOBILIARIO;EQUIPO;GRUPO ELECTROGENO;ALQUILER;S06958;LA NEGRITA - 215004;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-08-09;2022-08-12;2022-08-12;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004326119;R;MOBILIARIO;ATM;ATM;PINTAR;NULL;PLAZA CIVICA VENTANILLA - 192026;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-16;2022-08-16;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004325790;R;MOBILIARIO;LUMINARIAS;FOCO DICROICOS;CAMBIAR;NULL;ANGELICA GAMARRA - 191057;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-08-09;2022-08-14;2022-08-14;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
