Numero Ticket|Tipo de caso|Categoria|Tipo|Item|Resumen|Matri|Ubicacion|Numero Telefonico|Indicador Vip|Region|Service Desk|Modo de reporte|Estado|Fecha Creacion|Fecha Termino|Fecha Cierre|Prioridad|Grupos asignado|Grupo creador
WO0000004940740||MOBILIARIO|EDIFICIO|RAMPA|REPARAR|S34189|SIGLO XX - 215015|###|2|Prov1RegNorCh|Zona Norte|Web HD|Rechazado|2023-01-29|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004938281||MOBILIARIO|EQUIPO|EXTINTOR|REPARAR|S58450|PLAZA SAN MARTIN - 191004|(###)|2|Lim1Reg4|Zona Sur|Web HD|Rechazado|2023-01-29|||3|MANTENIMIENTO LIMA 1|
WO0000004939850||MOBILIARIO|EDIFICIO|ZOCALO|REPARAR|S18798|LA MERCED (AREQUIPA) - 215003|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|7/02/2023|10/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004939822||MOBILIARIO|EDIFICIO|PUERTA / MAMPARA|REPARAR|S18798|LA MERCED (AREQUIPA) - 215003|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|22/02/2023|25/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004939809||MOBILIARIO|EDIFICIO|ALFOMBRAS|REPARAR|S18798|LA MERCED (AREQUIPA) - 215003|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|28/02/2023|3/03/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004939835||MOBILIARIO|MOBILIARIO|ANAQUEL|REPARAR|S18798|LA MERCED (AREQUIPA) - 215003|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|14/02/2023|18/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004939888||MOBILIARIO|INSTALACIONES ELECTRICAS|TUBERIA DE AGUA|REPARAR|S03349|SAN CAMILO - 215006|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|27/02/2023|1/03/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004938251||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|SENSOR DE ANIEGO|REPARAR|S61434|JACOBO HUNTER - 215022|(###)|2|Prov1RegNorCh|Zona Norte|Web HD|Cerrado|2023-01-29|5/02/2023|8/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004938279||MOBILIARIO|EDIFICIO|ESCALERA|REPARAR|S58450|PLAZA SAN MARTIN - 191004|(###)|2|Lim1Reg4|Zona Sur|Web HD|Cerrado|2023-01-29|17/02/2023|20/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004939356||MOBILIARIO|EDIFICIO|DRYWALL|REPARAR|U21495|URB SAN FELIPE COMAS - 191053|###|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-01-29|6/02/2023|9/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004938297||MOBILIARIO|EDIFICIO|ESCALERA PASOS|REPARAR|E13769|COLONIAL - 192035|###|2|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-01-29|1/02/2023|4/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004941668||MOBILIARIO|MOBILIARIO|CAJONERA|REPARAR|S24949|LOS RUISEÑORES - 191115|###|2|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-01-29|3/02/2023|6/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004940719||MOBILIARIO|MOBILIARIO|BUTACA|REPARAR|U21386|SAN JUAN DE LURIGANCHO - 191017|###|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-01-29|11/02/2023|14/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004938587||MOBILIARIO|MOBILIARIO|BUTACA|REPARAR|U21386|SAN JUAN DE LURIGANCHO - 191017|###|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-01-29|6/02/2023|9/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004938927||MOBILIARIO|MOBILIARIO|BUTACA|REPARAR|U15618|ANGELICA GAMARRA - 191057|###|2|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-01-29|6/02/2023|9/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004939774||MOBILIARIO|MOBILIARIO|BUTACA|REPARAR|S26146|LAS ALONDRAS - 191044|###|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-01-29|11/02/2023|14/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004940744||MOBILIARIO|MOBILIARIO|MESAS|REPARAR|E19865|MESA REDONDA - 191069|###|2|Lim1Reg4|Zona Sur|Web HD|Cerrado|2023-01-29|1/02/2023|4/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004938254||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|SENSOR DE ANIEGO|REPARAR|S61434|VITARTE - 191043|(###)|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-01-29|30/01/2023|2/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004938252||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|SENSOR DE ANIEGO|REPARAR|S61434|CAILLOMA - 191098|(###)|2|NULL|Zona Sur|Web HD|Cerrado|2023-01-29|30/01/2023|2/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004938259||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|CONTACTO MAGNETICO|REPARAR|S61434|TUSILAGOS - 191108|(###)|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-01-29|30/01/2023|2/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004940106||MOBILIARIO|IMAGEN|SEÑALETICA INTERNA|REPONER|S03349|SAN CAMILO - 215006|###|2|Prov2RegSur1|Zona Norte|Web HD|Rechazado|2023-01-29|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004938516||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|U21212|ALTO DE LA ALIANZA - 540004|###|2|Prov1RegSur1|Zona Norte|Web HD|Rechazado|2023-01-29|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004938580||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S68608|CHIMPU OCLLO - 191113|(###)|2|NULL|Zona Centro|Web HD|Rechazado|2023-01-29|||3|MANTENIMIENTO LIMA 1|
WO0000004940739||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S01222|SIGLO XX - 215015|###|2|Prov1RegNorCh|Zona Norte|Web HD|Cerrado|2023-01-29|8/02/2023|11/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004939780||MOBILIARIO|EDIFICIO|PARED|PINTAR|S34189|SIGLO XX - 215015|###|2|Prov1RegNorCh|Zona Norte|Web HD|Cerrado|2023-01-29|12/02/2023|14/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004938512||MOBILIARIO|LIMPIEZA|OFICINA|DESRATIZAR|U21212|ALTO DE LA ALIANZA - 540004|###|2|Prov1RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|17/02/2023|20/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004938542||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS FILTRACION|CAMBIAR|S78942|SAN JUAN DE MARCONA - 513000|(###)|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-01-29|10/02/2023|13/02/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004940723||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS FILTRACION|CAMBIAR|U23225|LUREN - 380004|###|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-01-29|15/02/2023|18/02/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004939869||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S18798|LA MERCED (AREQUIPA) - 215003|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|24/02/2023|27/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004939855||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS FILTRACION|CAMBIAR|S18798|LA MERCED (AREQUIPA) - 215003|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|28/02/2023|3/03/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004939827||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S18798|LA MERCED (AREQUIPA) - 215003|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|19/02/2023|22/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004941664||MOBILIARIO|CERRAJERIA|CAJONERA CERRADURA|REEMPLAZAR|E22044|ILO - 385000|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|14/02/2023|18/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004940713||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|DUPLICADO DE LLAVE|E18678|LA NEGRITA - 215004|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|30/01/2023|2/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004940161||MOBILIARIO|EDIFICIO|VENTANA|LIMPIAR|S03349|SAN CAMILO - 215006|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|22/02/2023|25/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004939880||MOBILIARIO|EDIFICIO|PISOS|LIMPIAR|S18798|LA MERCED (AREQUIPA) - 215003|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|13/02/2023|18/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004939841||MOBILIARIO|EDIFICIO|PISOS|LIMPIAR|S18798|LA MERCED (AREQUIPA) - 215003|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-29|28/02/2023|3/03/2023|3|MANTENIMIENTO PROV 2 - SUR|
